据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(SHANG HAI),9800,48KK-55KM,SFF-100DS,176,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,19B-22K,SFC-050DA2,2,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211231,IN,MIKIPULLEY(SHANG HAI),9800,8B-8B,SFC-030SA2,1,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220429,IN,MIKIPULLEY(SHANG HAI),9800,8B-8B,SFC-030SA2,30,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,8B-8B,SFC-030SA2,120,RMB,49,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,14B-16B,SFC-050SA2,1,RMB,56.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220126,IN,MIKIPULLEY(SHANG HAI),9800,24B-24B,SFC-080SA2,2,RMB,228,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,50,RMB,70,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220211,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220301,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220225,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220209,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,2,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220211,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,5B-8B,SFC-010DA2,20,RMB,96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,8B-8B,SFC-030DA2,3,RMB,94,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220208,IN,MIKIPULLEY(SHANG HAI),9800,8B-8B,SFC-030DA2,7,RMB,94,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24B-30B,SFC-060DA2,1,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,6B-6B,SFC-010SA2,20,RMB,33.66,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-080SA2-T222,50,RMB,170,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220103,IN,MIKIPULLEY(SHANG HAI),9800,12B-12B,SFC-025SA2,2,RMB,70,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24KK-35KS,SFF-070SS,2,RMB,232,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,40K-40KK,SFF-090SS,10,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,40K-40KK,SFF-090SS,10,RMB,323,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211103,IN,MIKIPULLEY(SHANG HAI),9800,40K-40KK,SFF-090SS,10,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,8B-9.525B,SFC-030DA2,2,RMB,94,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,16B-16B,SFC-060DA2,10,RMB,149.45,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,35BHA-40BHA,ALS-095ARN,1,RMB,194,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,18B-22K,SFC-050SA2,5,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,18B-22K,SFC-050SA2,112,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,20B-25B,SFC-080DA2,1,RMB,287,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,6.35B-8B,SFC-010SA2,2,RMB,33.66,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220506,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-030SA2-T018,100,RMB,163,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,24B-28B,SFC-060SA2,4,RMB,103.48,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24B-24B,SFC-050DA2,10,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24B-25B,SFC-060DA2,1,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,30B-32B,SFC-090DA2,2,RMB,358,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,24B-32B,SFC-080SA2,2,RMB,228,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,35K-40KK,SFF-090SS,15,RMB,323,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211201,IN,MIKIPULLEY(SHANG HAI),9800,35K-40KK,SFF-090SS,30,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211124,IN,MIKIPULLEY(SHANG HAI),9800,35K-40KK,SFF-090SS,25,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,17BHA-22BHA,ALS-055ARN,4,RMB,94,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,15BHA-16BHA,ALS-040ARN,50,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,10BHA-19BHA,ALS-040ARN,50,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,10BHA-19BHA,ALS-040ARN,150,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,19BHA-22BHA,ALS-065ARN,3,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,10B-16B,SFC-030SA2,5,RMB,34.58,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220407,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T171,300,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220407,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T171,140,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T171,290,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220208,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T171,380,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T171,430,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
